Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
American Samoa,ASM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,21620.4651019373,22809.0877599631,24784.9560887634,31954.1617868177,37630.7642639554,39583.9311942065,43084.283724089,50562.8266054777,53721.3885067173,49750.7185512247,48237.8905407208,51428.1896998835,44902.38771225,44747.7611562684,45680.5469412164,38885.5485894753,39931.2362644858,40632.2089824607,42904.8115883352,41328.6123929102,37207.2388711909,42072.3194231234,41992.7727779758
Andorra,AND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.8360535398907,5.37253298925349,0.0767023575421746,4.19683709369501,3.88238377731496,1.57804021890526,4.29262143453559,4.22037542039897,-2.93538202686689,-2.47803707231481,1.2226877027027,1.34089389241103,-5.57125554315211,-4.02602703426984,2.14093898224779,1.25741601269149,2.57450458774666,-1.41657902035861,-0.00387029555736262,0.238296569502523,-12.7350775611172,6.45944053180018,7.73271565222045
Andorra,AND,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,810.973307792335,1119.5034506214,1295.53743680735,1106.95419451567,1214.72752405021,2202.21336381122,3019.02398676592,3561.89986050354,5332.40904909816,20394.7971654245,9665.37966537967,..,..
Andorra,AND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.5,6.3,6,5.8,5.6,5.4,5.1,4.9,4.6,4.4,4.2,4,3.9,3.7,3.5,3.3,3.2,3,2.9,2.8,2.7,2.6,..
Andorra,AND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.95210266,5.85757971,5.99556017,5.54707241,5.2878232,5.59412527,4.96465921,4.92283344,5.6700263,6.08030987,7.87839746,7.70434046,6.74644995,6.83291245,6.82586813,7.02324152,7.00839424,7.16179609,7.43045759,7.40840626,9.05175877,..,..
Andorra,AND,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,1253.85547605836,1315.08683558226,1434.42722842616,1341.50198504888,1309.31347219557,1505.77016907603,1381.51062502221,1487.63660115691,1880.94872862475,2078.76735580029,2971.21763994435,2920.76538223844,2414.65359247026,2433.66502588517,2534.36679649479,2723.07855091932,2627.16135987032,2719.88263294977,2891.81370545744,2970.76662673495,3453.4881061537,..,..
Andorra,AND,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,443.56336523,465.228595,500.52251014,636.96885805,754.26979436,791.23914603,856.51842112,1002.76923855,1062.22978346,974.65304218,963.33449653,1033.60921125,919.80867557,907.90132462,894.72071109,754.36729684,773.11145387,806.29766963,925.70170622,868.09387583,895.23478502,..,..
Andorra,AND,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,9.1,..,..,..,..,..,..,..,4,..,..,..,..,..,..,..,..,..,11.9,..,..,..,..
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,556.884243549684,527.464118409977,872.657637979076,982.80558968862,1254.69612612243,1900.72381643441,2597.96358469905,3121.34873520681,4081.71749701404,3123.69889816812,3586.66368031755,4608.15516572683,5083.82685110166,5061.34924028416,5011.98441159671,3217.33924430561,1809.70937719455,2439.37444118796,2540.50887797043,2191.34776373555,1450.90511218489,1927.47407832091,3000.44423053173
Angola,AGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.234945632722756,0.838227322043267,9.93730724887301,-0.466060748026067,7.12707656082286,11.0095655732264,7.61421920316513,9.93510870721505,7.16304601212539,-2.79728998355418,0.571220941127223,-0.345062435335691,4.53805378017384,1.10633103462652,1.03072911796671,-2.64297533030704,-6.01189077751143,-3.63069503801748,-4.67666958432599,-4.01711416103254,-8.67243212911843,-1.95459800636894,-0.096754729759283
Angola,AGO,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,1.28401654070108,1.85497316863755,3.17607879089221,4.55119099313948,5.89789193491661,8.07033033355244,8.23193589132967,10.6592063697828,11.0316925177593,14.4960738203132,19.7436401995591,..,..
Angola,AGO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,121.9,118.5,114.7,110.5,105.9,101,95.9,90.6,85.4,80.4,75.7,71.4,67.2,63.5,60.5,57.9,55.7,53.8,52,50.4,48.7,47.2,..
Angola,AGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.90859938,4.48351622,3.32946134,3.54797316,3.96719909,2.85219526,2.68553543,2.97439122,3.32290339,3.84260798,2.69509959,2.64560771,2.39574957,2.73282695,2.43412876,2.60579467,2.71314979,2.79383755,2.58879566,2.65592647,2.91183472,..,..
Angola,AGO,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,36.4981345615379,69.2756618343459,49.5427710215977,56.2523564854195,71.2188511356051,61.8074173269415,77.3862193880739,104.169230322137,141.319476237124,168.316537908649,110.251719003057,114.787540214758,115.519791841133,129.577242054862,107.074784663491,89.7797834826513,84.1526827191842,93.2220568820845,77.2149991248713,70.7473003435475,77.449550678897,..,..
Angola,AGO,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,5.36601688,15.30970728,17.26381488,20.10333673,27.65380505,28.25981639,28.165521,36.58735747,44.97102947,34.20689475,33.48182886,39.47774355,39.66890172,50.58775993,55.79636684,53.78350797,49.14232851,57.11025011,45.26545525,38.57279124,27.28717169,..,..
Angola,AGO,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,0.322067459753427,2.17142709334653,1.61017421481919,1.41519721710619,3.23198019540396,4.18788361566993,8.42803826970486,4.85390552164473,5.46530355530811,9.51945176078388,5.76219742208825,5.07177401049857,3.8511548662604,5.36016689441542,6.2681871333652,5.06153896688273,6.94304965480834,6.2743191653699,6.16744895520291,5.48350377756461,7.66662633955116,..,..
Antigua and Barbuda,ATG,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,11010.1974601342,10502.9388110146,10549.6661892802,10968.8926839103,11650.8484770858,12808.0101536637,14310.6862347854,16006.1361107498,16457.1040632589,14530.5986896353,13404.5160161036,14774.0321811278,15136.8411091932,14977.0718321065,15451.4952444039,15985.5411386971,16449.0591470407,16803.8702340001,18133.8226008953,18730.0047966374,15224.8585890561,17178.5437160522,19919.7266867883
Antigua and Barbuda,ATG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.45731128602851,-6.00079250324357,-0.255113806262059,4.88093230909389,4.60674122276865,5.23670908549624,11.2786589426306,7.8212534261979,-1.49759357737199,-13.2988680136123,-9.08917481882945,-3.12748110996196,0.345898657060502,-0.448561993612699,1.36499745689306,0.64998030083656,3.38365147656022,1.83923575708408,6.36137519410356,2.55090143294055,-19.3592520649756,7.54757506029713,8.88099661380551
Antigua and Barbuda,ATG,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,700.157535445475,841.702314104855,536.076830075051,734.488174740387,806.84925366444,722.695989593178,839.185548341504,932.846058451036,884.028550848013,944.451078519709,1316.58464991798,..,..
Antigua and Barbuda,ATG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.6,12.3,11.9,11.5,11.1,10.6,10.1,9.7,9.2,8.8,8.3,7.9,7.5,7.1,6.8,6.5,6.2,6,5.7,5.5,5.3,5.2,..
Antigua and Barbuda,ATG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.71542597,5.43839121,5.28793621,5.58143282,5.11667967,4.99094057,4.63050652,4.44609547,4.20027018,4.17732763,5.37907028,5.44257212,5.47921467,5.50909233,5.87269926,5.27965546,5.12190151,4.87493944,4.84869289,4.37567186,5.61472893,..,..
Antigua and Barbuda,ATG,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,465.214017243915,526.361446185552,513.05599106607,592.959560300338,565.656249721115,573.928428351886,581.241199453754,598.84939265579,561.856272246274,527.84056326413,664.069193056221,649.084584117636,623.379393947291,600.562671311784,686.064940192921,621.035246939262,594.75650813642,568.936759565763,658.746214166238,613.920743327136,651.906191683095,..,..
Antigua and Barbuda,ATG,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,217.02324547,233.28976302,231.11091478,245.42085287,249.89540524,282.68686034,310.85306407,345.28536792,339.02518862,273.57938538,299.58923261,307.00739596,327.76097323,321.28341032,335.86672295,315.52424111,358.61423798,344.15466372,338.47630235,332.7510241,329.09509982,..,..
Antigua and Barbuda,ATG,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,2.80505448940745,0.650688876486175,1.20381293982323,0,0.420009699801852,1.59997489630468,1.53273851578886,1.66464155585234,2.07677304156559,0.265834176575078,1.44950593687072,0.608634415886288,0,2.52002536699554,0,0,0.144300078301661,0.231383813212977,1.06430565986025,0.488194303850362,1.54916576998973,..,..
Argentina,ARG,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,2.7,4.5,4.9,2,1.3,0.9,0.8,0.7,0.6,0.5,0.3,0.3,0.3,0.3,0.3,..,0.3,0.2,0.4,0.4,0.4,0.4,0.3
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,7666.51783423783,7168.97587232911,2579.48876933284,3333.15290388997,4258.16026060875,5086.62776073134,5890.97800169795,7210.59554755899,8977.50685093365,8184.38988923991,10385.9644319555,12848.7391514568,13082.664325572,13080.2547323367,12334.7982453893,13789.060424772,12790.2641396135,14613.0356486571,11795.1627452798,9963.67416171662,8500.83793850534,10650.8604604345,13650.6046294524
Argentina,ARG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.90698749835167,-5.45379697848054,-11.8459503938227,7.71922963663721,7.92815705080419,7.73249699851691,6.93498173764449,7.91621057164458,3.02978540664043,-6.86795522506981,9.84429639847724,4.78868313859435,-2.14528444981812,1.26568517537076,-3.57858050983289,1.62966427946263,-3.11006389821465,1.75764818265694,-3.60160975657155,-2.96956249866219,-10.7702732277494,9.67392093465429,3.98913108450517
Argentina,ARG,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,25.203211310809,34.0268856020468,63.3307655179964,73.8574224754747,89.9237160032342,123.272841307535,735.024765104071,1628.59139070889,1872.59091022077,3018.48882540292,3685.76312946783,..,..
Argentina,ARG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.6,17,16.4,15.8,15.3,14.8,14.4,14.1,13.7,13.4,12.9,12.4,11.9,11.4,10.9,10.3,9.8,9.1,8.4,7.6,6.8,6.1,..
Argentina,ARG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.22001076,8.37179852,7.3933115,6.89451647,7.22868252,7.61078882,7.64032793,7.83455086,8.1826973,9.45599556,9.44546413,9.41819859,9.82726669,9.78097916,9.67129993,10.22933674,9.00189781,10.44225693,9.49909592,9.47170544,9.98438072,..,..
Argentina,ARG,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,581.287872333821,573.268888937556,450.908226968415,462.678155329319,455.27510605955,528.586556465422,598.062024635644,701.648508740418,780.898368624594,921.56335456995,998.123676633568,1090.87503089864,1198.67563958967,1246.80010833149,1240.95782570917,1368.08587982938,1133.42609513298,1556.9114453113,1391.40276695352,1399.63998960339,1384.69826297568,..,..
Argentina,ARG,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,318.90111372,301.76146546,96.79938401,117.29634879,130.01611212,185.23281313,213.53471545,258.8038743,326.69792572,310.77231739,399.22375432,470.18455262,504.64702814,508.86614803,436.02443725,503.30412412,431.91468991,554.82141153,414.49653503,343.00392751,288.86250667,..,..
Argentina,ARG,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,0.325291017034376,2.09794387253503,16.2601533239218,2.90452380997418,55.2851934301813,12.161977277838,3.70892069993583,2.96398691840338,13.1197596832427,4.42444743971956,5.34996595085097,10.4937817147101,10.0036933432992,8.74234089786187,10.0226176975758,5.82109879448973,5.63074893947789,10.6865715844247,6.73147167118213,5.28285781136435,5.9971028696032,..,..
Armenia,ARM,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,3,2.1,1.2,1.2,0.6,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,603.298025247115,676.150011307766,765.31617768154,910.171261745184,1166.63820390025,1608.16340758242,2109.5263835731,3064.27996263859,3908.94906011431,2917.36624185176,3143.0294799683,3462.68177840431,3643.71540108565,3833.15707396348,4017.22991449473,3666.14182210905,3679.95234740376,4041.99507105058,4391.92326991474,4828.50488626598,4505.86774175695,4972.78320361917,7018.05150434798
Armenia,ARM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.15357818453764,10.8379761719997,14.2242928485335,14.7738362754582,11.161649451067,14.5914558579391,13.976488640084,14.5361003719158,7.65145505823371,-13.5457916827765,2.82448188304339,5.3190183518382,7.7353708344903,3.76412964842652,4.01064593319273,3.60636907832207,0.646135942752821,8.02439704883481,5.76988214903176,8.20864949959488,-6.70404931756727,6.35474440105854,13.0254185175235
Armenia,ARM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,10.1822866904276,18.4364774583336,29.851555420442,54.456750827622,62.9773039485385,77.8157399703675,194.358712207786,280.161841676651,348.662128065821,502.020490661213,620.542855594937,..,..
Armenia,ARM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27,25.8,24.6,23.4,22.3,21.2,20.2,19.2,18.3,17.4,16.6,15.7,15,14.2,13.5,12.9,12.2,11.6,11.1,10.5,10,9.5,..
Armenia,ARM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.19581175,4.64563894,7.61358786,7.17936182,6.05510139,5.8618803,5.85007095,5.49814034,6.63976622,8.44377708,9.23538303,9.37588882,9.13455009,10.32345009,10.17827892,10.11762714,9.95195866,10.36270523,10.00543404,11.3798008,12.24103546,..,..
Armenia,ARM,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,24.5863667424069,39.0621026120374,39.6634101202922,47.7344277887423,58.4548969481548,78.9073059642147,99.4259510205026,118.963571010889,120.383856468244,127.671692718164,123.614770813474,131.851547470056,146.255280034292,135.130182684005,152.278415850251,163.151468640279,179.565058480539,171.695544252916,167.288378664556,210.664686231412,331.370494500594,..,..
Armenia,ARM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,16.31822002,16.69968676,44.67827743,50.94836287,51.68934396,59.48728585,75.66033206,98.44026187,186.09050839,182.17545746,226.44652988,256.50517916,265.4791137,334.78253585,342.1524289,307.87733022,299.1212165,357.99283684,379.85774904,475.84287665,439.26637358,..,..
